id,trace_id,gate_number,gate_name,gate_status,risk_score,risk_level,action_taken,risk_flags,public_summary,admin_summary,latency_ms,created_at
29e2eb36-7261-4af6-ae99-d297d9baf2c7,c78df790-776d-4072-8a6a-bafd37f36a13,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 172. Sources used: 5.,0,2026-07-24 14:49:31.802933+00
69d3ae17-ed9c-49e7-b662-1f6707a0efd7,c78df790-776d-4072-8a6a-bafd37f36a13,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:49:31.802933+00
006fc37b-7631-4d8a-afb3-e57b6e7a0a54,c79bbdcc-d854-4a83-88be-5afd7fdc0ba8,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 15:04:12.767452+00
c380b153-4158-4cf7-8b22-af72f982c0b0,c79bbdcc-d854-4a83-88be-5afd7fdc0ba8,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 15:04:12.767452+00
240396b5-228e-425e-b19b-c7dc458494b1,c79bbdcc-d854-4a83-88be-5afd7fdc0ba8,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",1,2026-07-24 15:04:12.767452+00
93ae2de8-c381-4705-b162-5e34ecd8cc2e,c79bbdcc-d854-4a83-88be-5afd7fdc0ba8,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4292. Sources used: 4.,0,2026-07-24 15:04:12.767452+00
f24d1335-1837-4c3c-9ed6-a9e780cd851c,c79bbdcc-d854-4a83-88be-5afd7fdc0ba8,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-24 15:04:12.767452+00
89287769-70b0-434f-85cb-95acad4ba421,c82aafa6-06bc-4b77-953b-9802b9b81401,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 15:05:10.610865+00
eb1ac5fb-f8e5-4e7d-98fd-2b9022d8de4e,c82aafa6-06bc-4b77-953b-9802b9b81401,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 15:05:10.610865+00
3b0e0388-1da7-4391-8ba4-2a1076839941,c82aafa6-06bc-4b77-953b-9802b9b81401,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 15:05:10.610865+00
242228ab-b02c-402e-b2fa-4a18a9455e53,c82aafa6-06bc-4b77-953b-9802b9b81401,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3673. Sources used: 5.,0,2026-07-24 15:05:10.610865+00
b6754773-07aa-425c-bf1f-65daf58a839a,c82aafa6-06bc-4b77-953b-9802b9b81401,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,3/3 klaim didukung sumber (confidence 100%).,1565,2026-07-24 15:05:10.610865+00
d99e2d2b-bea2-47b1-87b7-1a0088386a6c,c921d3e1-9db5-4d06-bc4d-e1cb699f5726,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for N-gate ablation,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — N-gate ablation run (evaluation_mode only),0,2026-07-24 14:50:26.964082+00
40752860-2f91-4d3a-9fbe-e04ebf631a4b,c921d3e1-9db5-4d06-bc4d-e1cb699f5726,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:50:26.964082+00
dcdc01ed-0542-416c-9e99-746e154e1634,c921d3e1-9db5-4d06-bc4d-e1cb699f5726,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:50:26.964082+00
954b60a4-30f2-4c41-9e28-67fab4c405c3,c921d3e1-9db5-4d06-bc4d-e1cb699f5726,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 394. Sources used: 5.,0,2026-07-24 14:50:26.964082+00
0dbddf2e-ad32-49bb-8562-2f23cbf7d4f7,c921d3e1-9db5-4d06-bc4d-e1cb699f5726,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:50:26.964082+00
f6b9d447-cf21-4a8f-8951-9c9e4040649e,c9deaebc-5612-4cca-83f3-4dfbe0b199e5,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:58:59.45885+00
03beea9a-b9cc-4b7c-a2e6-dae555bd4510,c9deaebc-5612-4cca-83f3-4dfbe0b199e5,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:58:59.45885+00
6f0a2808-fef8-4489-8b2b-67b3a12fffed,c9deaebc-5612-4cca-83f3-4dfbe0b199e5,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:58:59.45885+00
3f7c6d44-d74f-4572-a747-d25372b7baee,c9deaebc-5612-4cca-83f3-4dfbe0b199e5,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3790. Sources used: 5.,0,2026-07-24 14:58:59.45885+00
89f97bef-16c8-4aa3-94b2-fc93537056e3,c9deaebc-5612-4cca-83f3-4dfbe0b199e5,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:58:59.45885+00
e429c74e-e7e0-4873-b023-1b98a6daf12a,ca8835de-d514-4909-921f-48916f109959,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-24 14:57:17.089849+00
e231acab-a845-4420-bbd0-d60335f40941,cb8e3a65-a7d5-45f9-a802-ae6e1aae2341,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:44:53.691121+00
c259d810-3a8d-44d0-9bed-b3c4a34920cf,cb8e3a65-a7d5-45f9-a802-ae6e1aae2341,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,3,2026-07-24 14:44:53.691121+00
c747aed2-733f-40a2-a5a8-7b259a0afc64,cb8e3a65-a7d5-45f9-a802-ae6e1aae2341,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",2,2026-07-24 14:44:53.691121+00
bfd0fd70-69e7-4f84-84f9-e728baa81a8e,cb8e3a65-a7d5-45f9-a802-ae6e1aae2341,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4292. Sources used: 4.,0,2026-07-24 14:44:53.691121+00
60415d22-da47-4255-ad3a-f5f33f1051f1,cb8e3a65-a7d5-45f9-a802-ae6e1aae2341,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-24 14:44:53.691121+00
2c5affdb-bff0-44a7-90ce-478a1c793ec3,cba1a59f-8eea-4637-be43-0f79b9e988aa,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 15:08:04.647843+00
c78e2cf8-c2de-4d25-8a69-54c21097f435,cba1a59f-8eea-4637-be43-0f79b9e988aa,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-24 15:08:04.647843+00
32b52e58-b8b7-46fb-bbb1-089025b57d26,cba1a59f-8eea-4637-be43-0f79b9e988aa,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 15:08:04.647843+00
ecf146d4-dfc6-48e1-9305-bedac3c5c5e1,cba1a59f-8eea-4637-be43-0f79b9e988aa,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3458. Sources used: 5.,0,2026-07-24 15:08:04.647843+00
0c944129-777e-46b7-89c5-04a7c185fd37,cba1a59f-8eea-4637-be43-0f79b9e988aa,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-24 15:08:04.647843+00
ea850ff7-25aa-4b89-ba46-085b04d3c167,ccbf66b7-bf21-4942-9263-2911583c9848,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 15:07:24.514144+00
567b702e-c033-40c7-ade8-468a801984a1,ccbf66b7-bf21-4942-9263-2911583c9848,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 15:07:24.514144+00
f9e04292-15a7-4694-8dcb-a804922ddce1,ccbf66b7-bf21-4942-9263-2911583c9848,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 15:07:24.514144+00
05b3b610-9578-4293-a582-d875ed91b26b,ccbf66b7-bf21-4942-9263-2911583c9848,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3673. Sources used: 5.,0,2026-07-24 15:07:24.514144+00
8d0cd620-5a81-403a-84c2-bf0680ab8758,ccbf66b7-bf21-4942-9263-2911583c9848,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,3/3 klaim didukung sumber (confidence 100%).,3228,2026-07-24 15:07:24.514144+00
1bb4496e-b120-4512-9993-c2e0dc92e120,cd0d8423-ac80-4e45-9de2-7226b51fb07b,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for N-gate ablation,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — N-gate ablation run (evaluation_mode only),0,2026-07-24 15:00:46.120736+00
e11821c2-bd77-4bad-9e24-9840e0d191cd,cd0d8423-ac80-4e45-9de2-7226b51fb07b,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,17,2026-07-24 15:00:46.120736+00
b136b427-adb6-42bc-903b-7693ce521ad1,cd0d8423-ac80-4e45-9de2-7226b51fb07b,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 15:00:46.120736+00
89c74735-c6f2-4470-887a-c49ed0723849,cd0d8423-ac80-4e45-9de2-7226b51fb07b,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3199. Sources used: 5.,0,2026-07-24 15:00:46.120736+00
c17bae66-7c22-41f5-a7c1-d5ec953793fc,cd0d8423-ac80-4e45-9de2-7226b51fb07b,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,2/2 klaim didukung sumber (confidence 100%).,4269,2026-07-24 15:00:46.120736+00
77645fb3-d40b-4745-ad2b-59d174b7cb58,ceae3b66-1ff6-44cf-a035-ec5d20390041,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:52:23.382599+00
d26d43c8-6aad-4483-b948-7abfb3be8cb5,ceae3b66-1ff6-44cf-a035-ec5d20390041,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:52:23.382599+00
7967034f-181d-4934-a4b3-5a09dd1da514,ceae3b66-1ff6-44cf-a035-ec5d20390041,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:52:23.382599+00
efb1e40f-5831-4e97-9561-0f280cf1e101,ceae3b66-1ff6-44cf-a035-ec5d20390041,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1365. Sources used: 5.,0,2026-07-24 14:52:23.382599+00
5be432cf-0cc8-470f-943c-fce8378b4f9e,ceae3b66-1ff6-44cf-a035-ec5d20390041,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:52:23.382599+00
627b24ac-5158-40ea-981a-ac7fbb5e84da,cf0e02b5-6581-4e73-95fd-5df7347eaed1,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-24 15:10:33.096354+00
317d8303-fcff-4ce0-8323-0748eab4c03b,cf59c7c7-52c6-40c2-b3e6-6f2ec0026ebf,1,Gate 1 - Input Intent Integrity Check,block,0.5,critical,Blocked request,"{""matched_signal_count"": 2}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 2 risk signals exceeding reject threshold,0,2026-07-24 14:52:49.6377+00
20f9fbb7-f84b-4ed4-a3a9-df6e0554081f,d01938c7-9ee7-4f54-af90-2e5662c08a4b,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for N-gate ablation,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — N-gate ablation run (evaluation_mode only),0,2026-07-24 14:48:54.431213+00
9269a025-b252-41a9-a4f5-a522bf8349bf,d01938c7-9ee7-4f54-af90-2e5662c08a4b,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:48:54.431213+00
36f84993-9668-4bec-881a-531e040bda32,d01938c7-9ee7-4f54-af90-2e5662c08a4b,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:48:54.431213+00
feb41f1b-b855-4004-9c90-aadd40ba96c0,d01938c7-9ee7-4f54-af90-2e5662c08a4b,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2702. Sources used: 5.,0,2026-07-24 14:48:54.431213+00
817c2493-50f9-400f-bb01-0903bb3d284a,d01938c7-9ee7-4f54-af90-2e5662c08a4b,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:48:54.431213+00
12b6a6d4-ce9a-44ac-a5f6-a7aee887b0aa,d0dd4e6c-f057-44c9-b4ef-0b86c4bcc26f,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:52:17.161825+00
a5c08014-e86a-4a01-a8db-a1ad5145a094,d0dd4e6c-f057-44c9-b4ef-0b86c4bcc26f,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:52:17.161825+00
5ccf465d-3e88-419d-9c59-ddc97761098a,d0dd4e6c-f057-44c9-b4ef-0b86c4bcc26f,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:52:17.161825+00
e093fb65-04f5-4995-aa3b-e4ab4da414e9,d0dd4e6c-f057-44c9-b4ef-0b86c4bcc26f,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2517. Sources used: 5.,0,2026-07-24 14:52:17.161825+00
e3cd6595-4b15-450b-a734-9d9ea4110b16,d0dd4e6c-f057-44c9-b4ef-0b86c4bcc26f,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:52:17.161825+00
75e023fc-5c17-4aea-b3a8-44be97c164ef,d1381995-7791-4e61-b0ad-ff9ed565bbc4,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for N-gate ablation,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — N-gate ablation run (evaluation_mode only),0,2026-07-24 14:48:56.349001+00
4cb793c7-b7df-40bc-a1cc-e7d77a2b5179,d1381995-7791-4e61-b0ad-ff9ed565bbc4,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:48:56.349001+00
57dc8b00-f359-4ee9-bb5a-6dea6c2c0321,d1381995-7791-4e61-b0ad-ff9ed565bbc4,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:48:56.349001+00
005fa46a-4a86-4cf6-a3c3-9aeed1c9fa4e,d1381995-7791-4e61-b0ad-ff9ed565bbc4,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2529. Sources used: 5.,0,2026-07-24 14:48:56.349001+00
cbe5869a-ef86-49ce-8a23-7ae15bab066b,d1381995-7791-4e61-b0ad-ff9ed565bbc4,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:48:56.349001+00
7bb16af3-6e32-4658-9751-907f621d5d73,d21b69c7-3aaf-48b4-bab5-ff9fd3ec7eaf,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:46:48.090156+00
04c19b6d-4d2f-4b14-a3bc-6c5003ed0206,d21b69c7-3aaf-48b4-bab5-ff9fd3ec7eaf,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-24 14:46:48.090156+00
29682ee0-1d00-4fba-942c-43833e5b1a0e,d21b69c7-3aaf-48b4-bab5-ff9fd3ec7eaf,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:46:48.090156+00
0db79e62-99f8-40b8-bfb0-a4aeac07f52b,d21b69c7-3aaf-48b4-bab5-ff9fd3ec7eaf,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1795. Sources used: 5.,0,2026-07-24 14:46:48.090156+00
9d855d04-aaf1-4d4f-bb39-14ababa86994,d21b69c7-3aaf-48b4-bab5-ff9fd3ec7eaf,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-24 14:46:48.090156+00
5b906d38-24a9-44ca-b58d-f905f32e38c5,d33370d5-3e88-45af-856e-6f066f779593,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for N-gate ablation,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — N-gate ablation run (evaluation_mode only),0,2026-07-24 14:50:06.265706+00
b674bb5b-5a4a-429d-961b-86c3a4c0073f,d33370d5-3e88-45af-856e-6f066f779593,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:50:06.265706+00
a8b3b33b-8b51-434c-b6e4-9d651dfed947,d33370d5-3e88-45af-856e-6f066f779593,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:50:06.265706+00
