trace_id,gate_number,gate_name,gate_status,risk_score,risk_level,action_taken,risk_flags,public_summary,admin_summary,latency_ms,created_at
af0574f5-e969-41a5-b636-c8ac8597e3dc,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 04:45:26.822797+00
af0574f5-e969-41a5-b636-c8ac8597e3dc,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 04:45:26.822797+00
af0574f5-e969-41a5-b636-c8ac8597e3dc,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 04:45:26.822797+00
af0574f5-e969-41a5-b636-c8ac8597e3dc,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2858. Sources used: 5.,0,2026-07-12 04:45:26.822797+00
af0574f5-e969-41a5-b636-c8ac8597e3dc,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 04:45:26.822797+00
b3116305-8f66-4584-a914-90c567dafef0,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-13 05:07:59.797439+00
b3116305-8f66-4584-a914-90c567dafef0,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-13 05:07:59.797439+00
b3116305-8f66-4584-a914-90c567dafef0,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-13 05:07:59.797439+00
b3116305-8f66-4584-a914-90c567dafef0,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1643. Sources used: 5.,0,2026-07-13 05:07:59.797439+00
b3116305-8f66-4584-a914-90c567dafef0,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-13 05:07:59.797439+00
b5a5bf49-ee20-4551-bc5f-958ac0440cd2,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 08:09:57.916985+00
b5a5bf49-ee20-4551-bc5f-958ac0440cd2,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 9 of 9 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 9 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 08:09:57.916985+00
b5a5bf49-ee20-4551-bc5f-958ac0440cd2,3,Gate 3 - Graph-Document Consistency Check,pass,,low,9 of 9 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"9 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 08:09:57.916985+00
b5a5bf49-ee20-4551-bc5f-958ac0440cd2,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2854. Sources used: 5.,0,2026-07-12 08:09:57.916985+00
b5a5bf49-ee20-4551-bc5f-958ac0440cd2,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 08:09:57.916985+00
b5c2323d-bf83-4c1f-8627-0dc4664c5472,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-15 06:15:37.083338+00
b666da34-aee9-4b21-97e5-7eedc4cba573,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 08:37:14.963542+00
b666da34-aee9-4b21-97e5-7eedc4cba573,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-14 08:37:14.963542+00
b666da34-aee9-4b21-97e5-7eedc4cba573,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",14,2026-07-14 08:37:14.963542+00
b666da34-aee9-4b21-97e5-7eedc4cba573,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2884. Sources used: 5.,0,2026-07-14 08:37:14.963542+00
b666da34-aee9-4b21-97e5-7eedc4cba573,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,2/2 klaim didukung sumber (confidence 100%).,2200,2026-07-14 08:37:14.963542+00
b672d379-4207-4414-8814-b4930519b704,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 04:42:36.655457+00
b672d379-4207-4414-8814-b4930519b704,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 04:42:36.655457+00
b672d379-4207-4414-8814-b4930519b704,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 04:42:36.655457+00
b672d379-4207-4414-8814-b4930519b704,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2959. Sources used: 5.,0,2026-07-12 04:42:36.655457+00
b672d379-4207-4414-8814-b4930519b704,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 04:42:36.655457+00
b68e4c33-b937-4c1e-b390-b9abc83d150e,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:26:17.009494+00
b68e4c33-b937-4c1e-b390-b9abc83d150e,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 03:26:17.009494+00
b68e4c33-b937-4c1e-b390-b9abc83d150e,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 03:26:17.009494+00
b68e4c33-b937-4c1e-b390-b9abc83d150e,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1820. Sources used: 5.,0,2026-07-12 03:26:17.009494+00
b68e4c33-b937-4c1e-b390-b9abc83d150e,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 03:26:17.009494+00
b8fab9db-26cb-45a5-b459-51dd1c7a1bb0,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-13 05:07:52.607539+00
b9429edf-2018-4b77-ad63-51973e629aca,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 06:29:52.248241+00
b9429edf-2018-4b77-ad63-51973e629aca,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 06:29:52.248241+00
b9429edf-2018-4b77-ad63-51973e629aca,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 06:29:52.248241+00
b9429edf-2018-4b77-ad63-51973e629aca,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2888. Sources used: 5.,0,2026-07-12 06:29:52.248241+00
b9429edf-2018-4b77-ad63-51973e629aca,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 06:29:52.248241+00
bdbbd8fc-2bf6-4aa8-a0a5-76af64c13b30,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:58:27.643581+00
bdbbd8fc-2bf6-4aa8-a0a5-76af64c13b30,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 07:58:27.643581+00
bdbbd8fc-2bf6-4aa8-a0a5-76af64c13b30,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",3,2026-07-12 07:58:27.643581+00
bdbbd8fc-2bf6-4aa8-a0a5-76af64c13b30,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2721. Sources used: 5.,0,2026-07-12 07:58:27.643581+00
bdbbd8fc-2bf6-4aa8-a0a5-76af64c13b30,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,1/1 klaim didukung sumber (confidence 100%).,1098,2026-07-12 07:58:27.643581+00
becec534-0ff7-4027-b517-52ade4802066,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 08:09:48.804068+00
becec534-0ff7-4027-b517-52ade4802066,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 08:09:48.804068+00
becec534-0ff7-4027-b517-52ade4802066,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 08:09:48.804068+00
becec534-0ff7-4027-b517-52ade4802066,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2738. Sources used: 5.,0,2026-07-12 08:09:48.804068+00
becec534-0ff7-4027-b517-52ade4802066,5,Gate 5 - Output Claim Verification,fallback,0.33,high,Found 1 unsupported critical claim(s),"{""unsupported_claims"": 1, ""unsupported_claim_texts"": [""Proses legalisir ini bertujuan untuk memverifikasi keaslian dan keabsahan dokumen tersebut""], ""regenerated"": false}",Jawaban tidak dapat diverifikasi sepenuhnya sehingga digantikan dengan pesan aman.,2/3 klaim didukung sumber (confidence 67%).,1451,2026-07-12 08:09:48.804068+00
bf92ab08-3154-463f-960b-0a2fb4e0eb6e,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 06:32:30.044658+00
bf92ab08-3154-463f-960b-0a2fb4e0eb6e,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 06:32:30.044658+00
bf92ab08-3154-463f-960b-0a2fb4e0eb6e,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 06:32:30.044658+00
bf92ab08-3154-463f-960b-0a2fb4e0eb6e,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4048. Sources used: 5.,0,2026-07-12 06:32:30.044658+00
bf92ab08-3154-463f-960b-0a2fb4e0eb6e,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 06:32:30.044658+00
c05bf733-d285-49ee-b9da-e3a5152d6765,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:36:39.514621+00
c05bf733-d285-49ee-b9da-e3a5152d6765,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 03:36:39.514621+00
c05bf733-d285-49ee-b9da-e3a5152d6765,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 03:36:39.514621+00
c05bf733-d285-49ee-b9da-e3a5152d6765,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4354. Sources used: 5.,0,2026-07-12 03:36:39.514621+00
c05bf733-d285-49ee-b9da-e3a5152d6765,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,11/11 klaim didukung sumber (confidence 100%).,4297,2026-07-12 03:36:39.514621+00
c07df0e7-e46d-46ca-b029-22b1d222b59e,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:26:45.790341+00
c07df0e7-e46d-46ca-b029-22b1d222b59e,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 03:26:45.790341+00
c07df0e7-e46d-46ca-b029-22b1d222b59e,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",6,2026-07-12 03:26:45.790341+00
c07df0e7-e46d-46ca-b029-22b1d222b59e,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3001. Sources used: 5.,0,2026-07-12 03:26:45.790341+00
c07df0e7-e46d-46ca-b029-22b1d222b59e,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 03:26:45.790341+00
c1349e3f-f440-420d-bb4e-4a6d03b20518,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:55:05.764618+00
c1349e3f-f440-420d-bb4e-4a6d03b20518,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 07:55:05.764618+00
c1349e3f-f440-420d-bb4e-4a6d03b20518,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 07:55:05.764618+00
c1349e3f-f440-420d-bb4e-4a6d03b20518,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2902. Sources used: 5.,0,2026-07-12 07:55:05.764618+00
c1349e3f-f440-420d-bb4e-4a6d03b20518,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,1/1 klaim didukung sumber (confidence 100%).,1497,2026-07-12 07:55:05.764618+00
c2505af6-3133-4c1f-a4ba-9c08a386e3db,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-15 06:15:20.727473+00
c2c08210-0261-4aa4-9d32-ef01dffc9877,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:49:20.961637+00
c2c08210-0261-4aa4-9d32-ef01dffc9877,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 03:49:20.961637+00
c2c08210-0261-4aa4-9d32-ef01dffc9877,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",8,2026-07-12 03:49:20.961637+00
c2c08210-0261-4aa4-9d32-ef01dffc9877,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3133. Sources used: 5.,0,2026-07-12 03:49:20.961637+00
c2c08210-0261-4aa4-9d32-ef01dffc9877,5,Gate 5 - Output Claim Verification,fallback,0.09,high,Found 1 unsupported critical claim(s),"{""unsupported_claims"": 1, ""unsupported_claim_texts"": [""*   Surat pernyataan sanggup menanggung biaya pendidikan""], ""regenerated"": false}",Jawaban tidak dapat diverifikasi sepenuhnya sehingga digantikan dengan pesan aman.,10/11 klaim didukung sumber (confidence 91%).,22231,2026-07-12 03:49:20.961637+00
c2d573e6-2142-469a-8894-09c612c39e15,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 04:12:35.649487+00
c341c3c9-bf15-41c7-9a71-bd41328f0ec4,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-13 14:40:26.120452+00
c341c3c9-bf15-41c7-9a71-bd41328f0ec4,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-13 14:40:26.120452+00
c341c3c9-bf15-41c7-9a71-bd41328f0ec4,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-13 14:40:26.120452+00
c341c3c9-bf15-41c7-9a71-bd41328f0ec4,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2688. Sources used: 5.,0,2026-07-13 14:40:26.120452+00
c341c3c9-bf15-41c7-9a71-bd41328f0ec4,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-13 14:40:26.120452+00
c4eed588-815c-4e24-819f-72f4283cc13c,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:44:33.139986+00
c4eed588-815c-4e24-819f-72f4283cc13c,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 03:44:33.139986+00
c4eed588-815c-4e24-819f-72f4283cc13c,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 03:44:33.139986+00
c4eed588-815c-4e24-819f-72f4283cc13c,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1743. Sources used: 5.,0,2026-07-12 03:44:33.139986+00
c4eed588-815c-4e24-819f-72f4283cc13c,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 03:44:33.139986+00
